genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Rap,Yung Joc,It's Goin' Down (feat. Nitti),05Sgj1Hx03ZXc57gsV1kfX,66,0.0986,0.888,241840,0.577,0.0,C#,0.131,-7.702,Minor,0.0612,84.003,4/4,0.609
Rap,Eminem,My Name Is,75IN3CtuZwTHTnZvYM4qnJ,75,0.0416,0.869,268400,0.68,1.12e-06,C#,0.0914,-6.233,Major,0.318,85.519,4/4,0.815
Rap,Travis Scott,Pray 4 Love (feat. The Weeknd),2dJ4rGtsOHOgvTQawsCRtg,64,0.2,0.629,307000,0.578,0.0,C#,0.151,-4.704,Major,0.0428,79.94,4/4,0.211
Rap,"Tyler, The Creator",Yonkers,1zsAAnB6dMpGOvXjoYP9Um,63,0.016,0.712,249333,0.759,0.0808,B,0.217,-5.397,Major,0.334,79.103,4/4,0.738
Rap,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,0QorFiIXq63UHjwub6K8uF,56,0.0207,0.782,244827,0.678,3.22e-06,F#,0.103,-4.737,Minor,0.0968,150.107,4/4,0.576
Rap,Future,DOH DOH (feat. Young Scooter),0U06Yqe0nkkJlptlr7O4uO,53,0.0321,0.892,220378,0.66,2.7e-05,D,0.185,-8.12,Major,0.127,155.955,3/4,0.662
Rap,Jay Gwuapo,Downbad,4S4j4aVQHUZG208Wj4TToe,53,0.212,0.781,205636,0.656,0.0,G,0.115,-8.58,Minor,0.204,142.09,4/4,0.564
Rap,Lil Tjay,Long Time,6GiOnqCGSAlSFDJeE175If,71,0.0264,0.767,202520,0.492,0.0,F,0.311,-9.364,Minor,0.308,151.986,4/4,0.194
Rap,System Of A Down,Aerials,4e9eGQYsOiBcftrWXwsVco,74,0.000918,0.364,235053,0.922,0.035,C,0.0696,-4.217,Minor,0.0566,79.342,4/4,0.227
Rap,Bas,Barack Obama Special,6ypfqRdhGKVM2rloD5oXmU,53,0.142,0.736,187720,0.484,0.0,G,0.429,-8.576,Major,0.437,103.5,4/4,0.214
Rap,Jay Critch,Try It (feat. French Montana & Fabolous),7BbJw7SeLDxB9ywy6EZjA2,53,0.229,0.443,192179,0.833,0.0,F,0.442,-4.76,Major,0.336,179.91,4/4,0.523
Rap,The Weeknd,Wanderlust,6V9TlCdwLeQes4FX5zxz3f,55,0.0607,0.627,306773,0.652,0.213,C#,0.0684,-5.209,Major,0.0424,115.931,4/4,0.0781
Rap,Pimp Tobi,Kickback (feat. Lil Mosey),0QlzIkKGEroFzw8sqNIid6,50,0.0617,0.706,147451,0.589,4.77e-06,G#,0.105,-8.309,Major,0.0327,96.001,4/4,0.767
Rap,Run The Jewels,Call Ticketron,4E9RsETCexFzZfSovxFksR,56,0.113,0.83,198640,0.655,0.000378,G,0.157,-9.948,Major,0.278,120.019,4/4,0.521
Rap,Young Nudy,Hell Shell,5fO4ybFbomoSWPB3n2d6pe,54,0.000909,0.853,162527,0.514,0.0222,C,0.185,-5.445,Minor,0.246,129.963,4/4,0.679
Rap,Vic Mensa,New Bae,4PYICbxa2pc51H4yRnwg9L,52,0.3,0.86,261067,0.519,0.0,C#,0.131,-4.687,Minor,0.108,105.0,4/4,0.415
Rap,Sean Kingston,Beat It,3bwCMbwDZVtvJDnUTQIdCX,58,0.00487,0.477,253453,0.637,0.0,C#,0.284,-5.386,Major,0.109,198.12,4/4,0.555
Rap,Slim Thug,"Welcome 2 Houston - Feat. Chamillioniare, Paul Wall, Mike Jones, Ugk, Lil Keke, Z-ro, Trae, Rob G, Lil O, Big Pokey, Mike D & Yung Redd",2RPRHTcZoWLtFY3xJ00CYQ,49,0.0422,0.737,537813,0.675,0.0,C#,0.169,-3.991,Major,0.162,78.993,4/4,0.215
Rap,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,77,0.339,0.585,324674,0.597,0.0404,C,0.195,-7.499,Major,0.037,100.051,4/4,0.227
Rap,6LACK,In Between (feat. BANKS) - Bonus,2dn1SdbwnCliatWZ8Ls3O5,59,0.619,0.545,205500,0.573,0.00408,F,0.104,-6.007,Major,0.246,118.07,3/4,0.344
Rap,Kanye West,Champion,7hNx9Dynz2fRO41L9AEVA8,62,0.00315,0.481,167600,0.505,0.0,D#,0.67,-8.19,Minor,0.296,98.331,4/4,0.765
Rap,Ty Dolla $ign,Drop That Kitty (feat. Charli XCX and Tinashe),0Bi1amRigSOIzLc21hOH6p,54,0.0283,0.874,216635,0.712,0.0887,B,0.0824,-5.667,Minor,0.0315,106.021,4/4,0.585
Rap,KYLE,Ikuyo (feat. 2 Chainz & Sophia Black),2NWoKpRnMfxocVAXF8ASwk,61,0.255,0.765,221667,0.609,1.28e-05,C#,0.119,-5.285,Minor,0.19,77.957,4/4,0.547
Rap,Ski Mask The Slump God,LOST SOULS,3lyYBA5PUTChsV3Ru3rWwD,57,0.0649,0.845,166573,0.58,0.0,C#,0.109,-6.347,Major,0.353,149.784,4/4,0.709
Rap,Chimbala,Tan Celoso,4qYLeFxZa6AY42pLuKgR6u,56,0.26,0.853,162830,0.893,0.00369,C#,0.036,-3.002,Major,0.0604,125.052,4/4,0.734
Rap,Bad Meets Evil,Echo,3ko0QVFzy4DdhuqTbMIeJZ,55,0.227,0.551,295067,0.852,9.84e-06,G,0.276,-3.446,Major,0.161,147.001,4/4,0.436
Rap,Disturbed,Land Of Confusion,4ClGNWLK9vZMBtO0CpnyOE,65,4.44e-05,0.553,287067,0.991,0.0695,G#,0.179,-3.703,Major,0.0925,114.92,4/4,0.324
Rap,Playboi Carti,Home (KOD),5wPyd3IQAZft1vmxoIqGrU,61,0.319,0.722,162133,0.686,0.0,G,0.352,-6.178,Minor,0.24,77.015,4/4,0.435
Rap,A$AP Mob,Hella Hoes,7MDKvOzNgAJ3KMCtaP2UOa,58,0.302,0.633,211965,0.853,0.0,G#,0.152,-6.491,Major,0.389,130.018,4/4,0.544
Rap,Only The Family,No Auto Durk (feat. Lil Durk),4VcPtoOpK3oBMDZJ9Ptp9f,73,0.00822,0.765,184258,0.553,0.0,B,0.206,-7.116,Minor,0.358,154.971,4/4,0.565
Rap,Jason Derulo,If I'm Lucky,6eUncuJutsFi9BGO1JaBHh,66,0.00413,0.897,212014,0.634,0.0,E,0.0686,-6.264,Minor,0.161,112.048,4/4,0.506
Rap,Mike Stud,W.I.N.,5OxGWmF7NIZ1q2JM3bxeOr,58,0.228,0.794,170057,0.498,3.05e-05,F#,0.0929,-8.661,Minor,0.115,76.022,4/4,0.215
Rap,Eminem,"8 Mile - From ""8 Mile"" Soundtrack",5NmL2zxnlt9GiTB2TQbvFM,52,0.125,0.766,359400,0.95,7.19e-05,A,0.142,-4.1,Major,0.249,89.996,4/4,0.395
Rap,Meek Mill,Respect The Game,6pUBrvKfJL4qmn95mxU7rC,68,0.0871,0.603,192099,0.67,0.0,D,0.326,-4.809,Major,0.25,89.842,4/4,0.159
Rap,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,77,0.0629,0.673,194240,0.902,0.000174,D,0.0552,-2.378,Major,0.0347,100.016,4/4,0.521
Rap,SAINt JHN,Surf Club,1BrJYaaZLPg06NewOf4LYB,58,0.0342,0.781,240761,0.66,0.103,C#,0.102,-7.092,Major,0.0352,136.053,4/4,0.45
Rap,Machine Gun Kelly,Kiss the Sky,2yFRFkZ4KFyrv7FFDSbR2I,52,0.00222,0.711,187493,0.662,3.11e-06,C,0.126,-8.636,Major,0.0755,125.988,4/4,0.0586
Rap,Future,Unicorn Purp (feat. Young Thug & Gunna),2U3LJfQB0ALLxC7Yy0QW7l,70,0.0158,0.833,246916,0.761,1.41e-06,B,0.161,-4.905,Major,0.195,134.047,4/4,0.377
Rap,"Royce Da 5'9""",Cocaine,7ssUSWeSEosoWPy4aac57x,57,0.131,0.725,213692,0.573,2.17e-06,C#,0.0892,-4.193,Major,0.137,86.002,4/4,0.205
Rap,Aries,BLOSSOM,7dzwCwvobdoKlIHr9XPZns,56,0.155,0.594,127972,0.449,0.0,C#,0.127,-7.832,Major,0.0545,82.987,4/4,0.315
Rap,Saba,World In My Hands,3ToO9EBuxj9gOgA5ZWbzJU,53,0.0495,0.816,230625,0.691,0.0,C#,0.083,-4.772,Minor,0.158,136.057,4/4,0.403
Rap,Waka Flocka Flame,OVA (feat. Offset & Ca$h Out),0Z39YS18zfF2ucRf2QvgF0,53,0.0944,0.774,272327,0.613,0.0,B,0.148,-5.365,Major,0.127,134.607,4/4,0.273
Rap,Brent Faiyaz,Invite Me,4KwIqqiWKTbWIaxrSurXQE,53,0.491,0.555,199787,0.378,0.0,A,0.0884,-8.293,Minor,0.0384,128.31,4/4,0.228
Rap,The Notorious B.I.G.,Just Playing (Dreams),61fT12l0R16DiB9dd4zkfy,57,0.515,0.769,163467,0.673,0.0,F#,0.119,-5.063,Minor,0.385,177.784,4/4,0.688
Rap,blackbear,Girls Like U,0Cyui3k9S61bue3uMkBD9S,60,0.31,0.758,180000,0.427,0.0,A#,0.115,-9.835,Minor,0.113,139.911,4/4,0.489
Rap,Kid Ink,Be Real (feat. DeJ Loaf),2npJP0YTkykkqjezhA1g8f,67,0.0702,0.762,206720,0.601,0.000351,A,0.151,-5.415,Minor,0.0817,99.95,4/4,0.377
Rap,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,78,0.123,0.925,145507,0.31,0.0,B,0.0931,-6.531,Minor,0.291,121.927,4/4,0.291
Rap,Ne-Yo,Because Of You,6CFPFnS9EcLs2I0nWqtWci,73,0.529,0.808,266840,0.545,0.0,C,0.0967,-5.728,Minor,0.0346,109.96,4/4,0.822
Rap,Skizzy Mars,Alcoholics,2lDthrz5QCx33vIHVE4BAh,52,0.134,0.468,223838,0.763,6.52e-05,D,0.496,-6.267,Major,0.35,104.694,4/4,0.518
Rap,System Of A Down,Sad Statue,1wGRSG94dLt8fIZWhR3rGG,58,0.00539,0.26,205800,0.938,0.0,F#,0.246,-1.824,Minor,0.0603,167.421,4/4,0.547
Rap,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,79,0.317,0.721,166343,0.508,0.0,G,0.153,-7.496,Major,0.394,159.911,4/4,0.457
Rap,Eminem,Phenomenal,4e5lEqydMatcEio6ef9Dpf,63,0.153,0.64,282547,0.841,0.0,C#,0.0457,-2.426,Minor,0.0466,121.075,4/4,0.0471
Rap,Joyner Lucas,I Don't Die,3NSmC1EQKOdUe6KhMrDDk5,71,0.099,0.743,224735,0.876,0.0,C#,0.119,-4.326,Major,0.301,149.041,4/4,0.574
Rap,Pardison Fontaine,Food Stamps,0FJIu5hx2gl0etJfz24al8,50,0.056,0.82,202397,0.525,0.0,C#,0.207,-5.562,Major,0.394,86.543,4/4,0.279
Rap,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,79,0.397,0.708,363521,0.843,0.0,G,0.799,-2.66,Major,0.314,148.14,4/4,0.625
Rap,Mac Miller,Up All Night,5rR78hQAY0MZ0fdZBrgxU2,49,0.0107,0.473,209288,0.939,0.0,C,0.333,-4.786,Major,0.258,200.123,4/4,0.568
Rap,Nicki Minaj,Miami,1DfASEEKVByFKTgCArlkS5,53,0.217,0.874,190747,0.54,0.00185,A#,0.562,-7.084,Major,0.417,156.941,4/4,0.723
Rap,Evans Blue,Destroy The Obvious,5g0hXvfKYYZrEdnoCn1QQc,67,0.00019,0.447,228328,0.941,0.00425,D,0.315,-3.832,Major,0.0492,95.006,4/4,0.319
Rap,Ludacris,Pimpin' All Over The World,6VixoRqnikN4QqegoKUSbH,54,0.257,0.69,329627,0.877,0.0,C#,0.14,-4.074,Minor,0.264,92.165,4/4,0.779
Rap,Ty Dolla $ign,Don't Judge Me (feat. Future and Swae Lee),2EPbvVyo2qrrmeiEm57Cfl,54,0.00354,0.749,242880,0.909,0.0,G#,0.337,-2.808,Major,0.074,149.988,4/4,0.393
Rap,Mac Dre,Fellin' Myself,4sqGlfDc7QCPvAvUBk4OKn,54,0.0502,0.836,224813,0.575,5.45e-05,C,0.231,-6.483,Minor,0.0585,99.985,4/4,0.656
Rap,HoodRich Pablo Juan,Can't Fall N Luv (feat. Smooky MarGielaa),4CVnmHGwDgZFXeWzYq6TfC,51,0.395,0.892,184615,0.401,1.51e-06,C#,0.0954,-10.962,Major,0.116,130.086,4/4,0.288
Rap,Big K.R.I.T.,Pick Yourself Up,22YesFAvecv7iOvx1g1REX,49,0.118,0.832,234837,0.774,0.0,G,0.254,-4.035,Minor,0.271,160.016,4/4,0.657
Rap,Fuel,Shimmer - Single Version,6DzbmjkVZpz1mrDobAoJI8,65,0.00192,0.263,214040,0.784,0.0,G,0.15,-6.514,Major,0.054,114.671,4/4,0.385
Rap,SZA,Supermodel,5wTVNpi5WDByxBgKgUE6MU,69,0.651,0.612,181120,0.442,0.0,F#,0.26,-8.874,Major,0.289,119.235,5/4,0.253
Rap,Young Dolph,That's How I Feel,3ZV6NyR3mb8rxmv6NQQRbo,50,0.0121,0.734,155063,0.626,4.34e-05,F,0.373,-4.55,Major,0.256,149.977,4/4,0.542
Rap,Wiz Khalifa,Hot Now,4Q3HHwkLVwHrSVad0RUz3V,62,0.0379,0.822,226273,0.613,0.0,C#,0.377,-5.161,Major,0.388,154.913,4/4,0.301
Rap,Waka Flocka Flame,Hard In Da Paint,3XQY8kDjI8LARMIC9xkxQk,66,0.198,0.611,246387,0.66,0.0,B,0.365,-5.883,Major,0.0839,71.544,4/4,0.583
Rap,Kodak Black,Don't Wanna Breathe,567CrVjCl2p3qmZqMKfOD9,65,0.282,0.709,196672,0.6,0.0,G#,0.134,-7.079,Minor,0.102,142.02,4/4,0.345
Rap,Rich Homie Quan,Type Of Way,0YKvEXArXE4GeGzqCsaifN,48,0.0672,0.839,256000,0.746,0.0,F#,0.0938,-5.264,Minor,0.31,134.937,4/4,0.777
Rap,Finger Eleven,One Thing,2BepFzUWfczDk68DXj10w3,57,0.476,0.593,279573,0.554,0.0,C#,0.0804,-9.286,Major,0.0336,151.953,4/4,0.489
Rap,Juice WRLD,10 Feet,4Z9cAwlkruSbWblPBthygg,69,0.501,0.674,212312,0.676,0.00135,F#,0.373,-7.677,Minor,0.233,103.997,4/4,0.549
Rap,Nicki Minaj,Regret In Your Tears,0j8zLbIueSkVqB3Tl6PsjA,57,0.753,0.764,229573,0.473,0.306,C,0.171,-11.084,Minor,0.0882,106.14,4/4,0.212
Rap,Eric B. & Rakim,Paid In Full,20s3FayrStM8GY0m4dRFsw,50,0.00263,0.884,228667,0.855,0.00104,G,0.0499,-8.919,Major,0.227,99.018,4/4,0.415
Rap,Yung Gravy,Suavecito,4iA68YcMVqcbLSdWW0TBmw,57,0.0502,0.723,197976,0.612,3.79e-05,C#,0.103,-5.18,Major,0.187,159.967,4/4,0.509
Rap,SoMo,Wild Heart,06UTqvY1hXxjMgxnHrCwNe,56,0.616,0.678,174000,0.49,0.0,C#,0.102,-8.933,Minor,0.0844,124.015,4/4,0.507
Rap,Snoop Dogg,Signs,4HSAJpNocVNJbwbQvtCMdO,49,0.0374,0.933,236480,0.701,3.74e-05,G,0.144,-5.603,Major,0.173,112.965,4/4,0.612
Rap,P-Lo,Put Me on Somethin',4uuB4d5HBZauH7XV0rtlAs,57,0.179,0.932,206227,0.622,0.000193,D#,0.341,-4.447,Major,0.241,95.972,4/4,0.824
Rap,Yo Gotti,Juice,1psC5iHzQxaTMZ5dWGfM6I,62,0.00171,0.887,149242,0.568,1.11e-05,D,0.0812,-5.853,Major,0.323,162.038,4/4,0.754
Rap,Kanye West,Coldest Winter,2RRFTLIglxHgAYQzsSLI4Y,57,0.174,0.54,164333,0.507,7.39e-06,C,0.255,-10.315,Major,0.0601,133.953,4/4,0.473
Rap,August Alsina,Porn Star,3083fDw5aGcjzB5FMauzrH,56,0.18,0.476,277827,0.718,0.0,D,0.0694,-7.407,Major,0.0704,112.172,4/4,0.598
Rap,Machine Gun Kelly,Invincible,6g0lA3tckAh7LlkifNvN87,50,0.0285,0.479,185733,0.859,0.0,C#,0.152,-5.28,Major,0.368,118.253,5/4,0.261
Rap,Kodak Black,Codeine Dreaming (feat. Lil Wayne),4DTpngLjoHj5gFxEZFeD3J,77,0.0652,0.736,264532,0.604,6.43e-05,C#,0.124,-7.357,Minor,0.222,155.007,4/4,0.574
Rap,Jhene Aiko,W.A.Y.S.,7jjKsW39O1i8hKF31ShpV9,52,0.296,0.544,238773,0.611,0.0617,A,0.11,-8.555,Minor,0.146,115.869,4/4,0.418
Rap,Wifisfuneral,Can't Feel My Face,4taUkOSgaCuwD3OoGcxwL4,60,0.0491,0.947,129000,0.584,0.0,G#,0.0791,-7.907,Major,0.457,120.018,4/4,0.384
Rap,"Tyler, The Creator","FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",7er0EUMY653mxZ1NVD9mwQ,57,0.405,0.512,179043,0.427,0.0837,A,0.0976,-7.338,Minor,0.0277,75.027,4/4,0.191
Rap,A Boogie Wit da Hoodie,D.T.B. - Interlude,6dKHEOxmG7I6SraR7QFT6e,63,0.707,0.588,287556,0.851,0.0,A#,0.0968,-6.311,Minor,0.515,84.472,4/4,0.452
Rap,Usher,"Love in This Club, Pt. II",2bppvcuQhuMcJZHtM9So7r,60,0.0322,0.623,309040,0.487,0.0,C#,0.146,-7.954,Major,0.113,138.893,4/4,0.507
Rap,D12,Fight Music,3vBv2Tp0kHyBDUBZJr9GXQ,65,0.0556,0.753,261093,0.845,0.0,C,0.333,-3.305,Major,0.276,89.529,4/4,0.79
Rap,rei brown,Give Me Nurture,7h8zTdfQ1jcz9hOLu0Og2t,58,0.877,0.645,89072,0.339,0.114,A#,0.109,-5.47,Major,0.0342,96.748,4/4,0.0928
Rap,Tory Lanez,One Day,5Z2S8VemQCfM02SLq8o5cR,57,0.243,0.781,225013,0.302,0.0,F#,0.102,-11.848,Minor,0.0709,111.986,4/4,0.138
Rap,XXXTENTACION,Off the Wall!,0GRmh4ZlobfhvDE9L4CbOs,69,0.123,0.834,203494,0.374,0.0,C#,0.134,-10.173,Major,0.333,140.001,4/4,0.545
Rap,dvsn,With Me,6AIte2Iej1QKlaofpjCzW1,65,0.0314,0.771,419500,0.466,0.000761,C,0.31,-8.651,Major,0.0308,110.011,4/4,0.245
Rap,G Herbo,Pull Up,3jhzGa9pXCOgAAfANDNLp2,53,0.117,0.483,208422,0.602,0.0,G,0.251,-6.38,Major,0.221,92.734,3/4,0.276
Rap,Trey Songz,Keep It Right There (feat. Teddy Riley),3a5E43VYhAo25NlVLDPPQd,55,0.00295,0.606,252100,0.619,0.0,G#,0.157,-7.565,Major,0.0566,139.971,4/4,0.477
Rap,Kevin Gates,Find You Again,7uFXJVcaCdYczD7mghv0bJ,64,0.521,0.649,252000,0.826,0.0,G,0.242,-4.916,Minor,0.363,120.278,4/4,0.655
Rap,BROCKHAMPTON,FACE,5bknBRjKJZ643DAN2w8Yoy,69,0.591,0.945,259000,0.702,0.000538,B,0.0788,-5.016,Minor,0.12,119.887,4/4,0.678
Rap,Hopsin,Rip Your Heart Out (feat. Tech N9ne),1zZXXOfcYKJbUh494VmGVB,54,0.29,0.669,231493,0.827,0.0,C#,0.291,-5.937,Minor,0.319,79.223,4/4,0.164
Rap,Disturbed,Warrior,2TNPagu8Z4zvDOpmnktF00,63,1.16e-05,0.549,204827,0.969,0.106,C#,0.104,-2.763,Major,0.049,101.055,4/4,0.348
Rap,Run The Jewels,Down (feat. Joi),2idO0oVcOGNmjjduOc9ntN,52,0.299,0.593,209667,0.593,0.001,A#,0.308,-8.443,Major,0.193,73.609,4/4,0.161
Rap,I4NI,When I'm Gone,2LZnKHIeVzQUFQtC5j1Gr2,50,0.0816,0.679,279600,0.581,0.0,A,0.123,-6.904,Major,0.111,144.082,4/4,0.484
Rap,Ne-Yo,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",3qSnj1FzIKMgx6svJO2dgr,64,0.184,0.782,221279,0.671,2.27e-06,D,0.125,-5.127,Minor,0.0459,106.975,4/4,0.706
Rap,Disturbed,Down With The Sickness,7dQvzryAP8DrGuhG5KFF5h,55,0.000753,0.68,277853,0.846,2.35e-05,G#,0.144,-5.252,Major,0.054,89.962,4/4,0.926
Rap,Justin Timberlake,TKO,5mIqtDBiw3rqMxsJc4UVM6,58,0.00701,0.611,424147,0.678,8.43e-06,D#,0.431,-6.723,Minor,0.243,137.864,4/4,0.493
Rap,$uicideBoy$,Elysian Fields,7e4YUZDV1G7QWakSs0pyv8,55,0.0257,0.912,153652,0.717,0.0,G#,0.61,-6.802,Major,0.187,99.943,4/4,0.509
Rap,The Weeknd,Kiss Land,5idmfDT06TjCQ1SPDsa5qh,55,0.0491,0.326,455333,0.862,0.0,B,0.0654,-6.671,Minor,0.119,122.037,4/4,0.4
Rap,Yo Gotti,Errrbody,3ndumr5hw721OmT5opZ5Zl,51,0.221,0.875,261133,0.531,0.0,D,0.0498,-6.046,Major,0.0585,103.965,4/4,0.22
Rap,$uicideBoy$,Venom,4jCeguq9rMTlbMmPHuO7S3,62,0.218,0.795,123298,0.628,0.0,D,0.164,-7.686,Major,0.308,147.96,4/4,0.534
Rap,J. Cole,High For Hours,4WfjYOo0JxommRm1PyObJl,64,0.504,0.878,251309,0.443,0.0,C#,0.18,-10.054,Major,0.41,95.554,4/4,0.672
Rap,Linkin Park,Papercut,1Vej0qeQ3ioKwpI6FUbRv1,73,0.00022,0.524,184867,0.939,0.0,A,0.623,-3.994,Major,0.113,150.184,4/4,0.661
Rap,Lil Yachty,Riley From The Boondocks,5OqDJGoh8DpiN0Y1CgNVgr,58,0.0195,0.884,185137,0.59,0.0,G#,0.108,-4.886,Major,0.377,74.947,4/4,0.346
Rap,Lil Pump,Flex Like Ouu,2hJWZvTw4QVBwC14ZNs1Ib,67,0.189,0.858,108213,0.435,0.0,F#,0.0925,-11.286,Major,0.0661,141.993,4/4,0.704
Rap,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6,76,0.032,0.642,170539,0.562,0.0,B,0.168,-4.869,Minor,0.0812,158.001,4/4,0.177
Rap,Lil Baby,Fit In,7tgEm1rQTA603HnZYRDgKL,58,0.316,0.877,213990,0.444,0.0,D,0.134,-8.47,Minor,0.451,144.06,4/4,0.653
Rap,Rae Sremmurd,Touchscreen Navigation - From Swaecation,20NeQXq8WWCG89ul5nH4BP,56,0.518,0.729,197652,0.523,1.05e-06,F#,0.104,-6.348,Minor,0.102,87.999,4/4,0.0791
Rap,Christina Aguilera,Beautiful,3TCauNPqFiniaYHBvEVoHG,72,0.578,0.457,238560,0.573,3.05e-06,F,0.114,-3.866,Minor,0.0275,76.193,4/4,0.0992
Rap,Lil Pump,Fasho Fasho (feat. Offset),1oEnImXo4QjmRzyoZn7yze,70,0.197,0.884,178286,0.547,0.0,B,0.178,-9.124,Major,0.185,139.977,4/4,0.486
Rap,Drake,Skepta Interlude,2dfqS3MRtbLZSZA1IL8xY5,62,0.0117,0.801,143214,0.813,3.79e-06,G,0.157,-6.404,Major,0.23,129.962,4/4,0.403
Rap,Future,No Cap,06Gyf2pFDVmN5K8XAawG96,60,0.00108,0.8,144142,0.523,0.0,C#,0.352,-6.578,Major,0.107,147.057,4/4,0.379
Rap,Kid Quill,Dose of Reality (feat. Alex Hall),5hTCdpA9lK8hM8yquvNozv,53,0.408,0.759,213069,0.474,0.0,A#,0.077,-9.684,Major,0.219,99.873,4/4,0.466
Rap,Crucifix,Sidewayz,4UfxB6YC8hyQiuKFdrVoaY,49,0.108,0.677,288603,0.512,0.0,C#,0.206,-7.318,Minor,0.151,152.032,4/4,0.3
Rap,Master P,Pass Me Da Green,4U3JMDnjnUKggATEp7NryT,49,0.000506,0.645,185467,0.458,0.0,C#,0.108,-8.064,Major,0.176,145.963,4/4,0.207
Rap,Futuristic,Epiphany (feat. NF),1QOqNh2GvfN0ToramLPw5R,64,0.281,0.754,249168,0.823,0.0,F#,0.107,-5.502,Minor,0.22,125.932,4/4,0.548
Rap,Chevelle,Closure,3wwoB2eYeGnuOSuIYqXEdl,54,0.00087,0.289,251800,0.736,0.00395,B,0.0636,-3.38,Minor,0.0369,152.158,3/4,0.13
Rap,Drake,Elevate,3szf2z1Cy1QMrtHrbn8rz9,73,0.015,0.758,184960,0.474,0.0,C#,0.116,-8.72,Major,0.146,76.062,4/4,0.0541
Rap,Ski Mask The Slump God,Get Geeked,5StM7ktQ5TIstPckmRbWWH,66,0.0285,0.955,105093,0.507,1.19e-06,A,0.135,-10.34,Major,0.216,127.983,4/4,0.314
Rap,The Roots,You Got Me,4pdLZsxq0y5oJDb6Cxlokw,67,0.17,0.725,259307,0.464,0.0,B,0.173,-9.2,Minor,0.272,80.996,4/4,0.689
Rap,Jeremih,Planez,08zJpaUQVi9FrKv2e32Bah,73,0.674,0.65,240320,0.557,0.0,C#,0.11,-7.762,Major,0.312,129.285,4/4,0.4
Rap,The Notorious B.I.G.,Come On (feat. Sadat X),7kgsCXovBYFMmb9eBMbWvn,56,0.295,0.762,277620,0.737,1.12e-06,F#,0.332,-4.882,Minor,0.371,88.933,4/4,0.521
Rap,Kid Ink,YUSO (feat. Lil Wayne & Saweetie),38Vjqr7xTeIzDpclKOkzli,72,0.00378,0.9,173640,0.649,2.06e-06,D,0.0873,-6.365,Major,0.197,93.99,4/4,0.658
Rap,Lil Bo Weep,not ok but its ok,3FL2z2Q0L1XP5S6hV02DxQ,59,0.0581,0.485,142042,0.388,0.000247,B,0.0757,-10.506,Minor,0.0543,124.221,4/4,0.0761
Rap,Lil Wayne,Go DJ,4svCVV4VHEL3Z4efES868h,58,0.0617,0.729,281827,0.792,0.0,F#,0.223,-3.137,Major,0.142,157.993,4/4,0.698
Rap,Linkin Park,With You,5uuXtfqM7Wp3idCxyHeOll,63,0.0037,0.421,203267,0.978,0.0,F#,0.111,-4.004,Minor,0.302,196.921,4/4,0.359
Rap,Lil Yachty,I'm The Mac,58QBeBFcCbjVUCLgiUmeW7,54,0.113,0.912,131488,0.657,3.82e-06,G,0.172,-5.441,Minor,0.173,116.928,4/4,0.381
Rap,Mac Miller,Goosebumpz (Bonus Track),2qhLamFqEI2Ne2kZd5B7wu,49,0.00589,0.668,202351,0.804,0.0,A,0.145,-5.234,Major,0.24,144.111,4/4,0.598
Rap,System Of A Down,Revenga,577mOFb1LAvSANIUZ4mbQ7,60,0.0016,0.51,228027,0.944,0.000111,G#,0.0687,-2.174,Major,0.0768,140.043,4/4,0.44
Rap,Roy Woods,Love You,4CluZnxfygZoo4OwFm0xUd,58,0.723,0.541,197721,0.399,6.02e-05,B,0.111,-10.414,Major,0.131,203.893,4/4,0.392
Rap,Kanye West,Jesus Walks,62r62ArmWq38cu6QCVgyTc,64,0.578,0.427,193733,0.844,0.0,D#,0.284,-4.597,Minor,0.427,85.346,4/4,0.716
Rap,Tom MacDonald,I Wish,4phX8aqDK5f4gGPitn1JFC,56,0.0351,0.737,221700,0.684,1.32e-05,D,0.0813,-7.876,Major,0.164,100.058,4/4,0.352
Rap,Mick Jenkins,Angles (feat. Noname & Xavier Omär),3SEZgDncfa1sqjThdI9JcJ,58,0.57,0.598,263087,0.548,0.0,C,0.138,-9.317,Major,0.335,135.034,4/4,0.347
Rap,XXXTENTACION,Hi Wendy!,7l0ZtXbl2aTvpHuynmiurl,67,0.453,0.864,188556,0.421,0.0,C,0.108,-11.233,Minor,0.274,129.785,4/4,0.57
Rap,Miguel,Get You - Recorded at Spotify Studios NYC,6YZQx90VEuzf0lRY9TYh7j,59,0.316,0.673,226720,0.596,1.88e-05,B,0.107,-6.489,Minor,0.0438,75.022,4/4,0.22
